үҫемлектәр	үҫемлек
тәбиғәттең	тәбиғәт
ярыштарында	ярыш
актерҙар	актер
типография	типография
украиндар	украин
мәжүсилек	мәжүсилек
техникаһында	техника
яҙыуы	яҙыу
яҙыуы	яҙ
мөлкәтте	мөлкәт
батып	бат
батып	бат
батып	бат
батып	бат
стадияһында	стадия
мен	мен
мен	мен
ҡуйыу	ҡуй
фортепиано	фортепиано
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
айырылмай	айырыл
батшаның	батша
батша	батша
артына	арт
ғинуар	ғинуар
атыш	атыш
атыш	ат
шиғыр	шиғыр
коллекциялары	коллекция
резерв	резерв
турғайы	турғай
ҡыуышлығы	ҡыуышлыҡ
ҡыуышлығы	ҡыуышлығы
нормаль	нормаль
себен	себен
етеү	ет
етеү	ет
кәләш	кәләш
автомобиль	автомобиль
һыҙыҡтан	һыҙыҡ
бәйгеһендә	бәйге
йәшәйеш	йәшәйеш
ҡушылып	ҡуш
ҡушылып	ҡуш
тиҙлеге	тиҙлек
эшмәкәрлек	эшмәкәрлек
көтөүсе	көт
көтөүсе	көтөүсе
палата	палата
сик	сик
бирелгән	бирел
бирелгән	бирел
бирелгән	бирелгән
бирелгән	бирел
бирелгән	бирел
бирелгән	бирел
бирелгән	бирел
вокзал	вокзал
ауылдар	ауыл
хуплаған	хупла
хуплаған	хупла
хуплаған	хупла
осо	ос
атаны	ата
атаны	атан
атаны	ата
йорто	йорт
хис	хис
казагы	казак
күмер	күм
күмер	күмер
күмер	күм
йылдам	йылдам
сценарий	сценарий
президиумы	президиум
кирбестән	кирбес
ултыртылған	ултырт
ултыртылған	ултырт
ултыртылған	ултырт
серҙәрен	сер
мартҡа	март
биналарҙың	бина
күсенә	күс
күсенә	күсен
күсенә	күсен
күсенә	күсен
күсенә	күсен
тәнҡитселәрҙең	тәнҡитсе
эшкәртелә	эшкәрт
эшкәртелә	эшкәртел
эшкәртелә	эшкәртел
эшкәртелә	эшкәрт
эшкәртелә	эшкәртел
эшкәртелә	эшкәртел
башҡорттар	башҡорт
разведка	разведка
рухани	рухани
биналарҙы	бина
сикләнә	сиклә
сикләнә	сиклә
селәүсендәр	селәүсен
ғүмеренә	ғүмер
аҡһаҡалдар	аҡһаҡал
берләштереүсе	берләштер
көньяҡта	көньяҡ
дошмандарын	дошман
тауышын	тауыш
һиҙгер	һиҙгер
көндө	көн
һалдаттарҙы	һалдат
кешенән	кеш
кешенән	кеше
күҙәнәктәрендә	күҙәнәк
өлкәһе	өлкә
мәҙрәсәлә	мәҙрәсә
календарь	календарь
мөнәсәбәттәрен	мөнәсәбәт
эше	эш
орлоғо	орлоҡ
туҡтатыла	туҡтат
туҡтатыла	туҡтат
культуралары	культура
ойошмала	ойошма
фигураһы	фигура
ата-әсәһенә	ата-әсә
уғы	уҡ
ихтималлығы	ихтималлыҡ
дауамында	дауам
әкиәт	әкиәт
мәктәптән	мәктәп
балаһын	бала
ояһын	оя
эшләне	эшлә
ҡайыш	ҡайыш
ҡайыш	ҡайыш
ҡарағай	ҡарағай
структураһын	структура
тәржемәсеһе	тәржемәсе
ҡулынан	ҡул
күпселегенең	күпселек
барышында	барыш
хәбәрҙәре	хәбәр
ҡалҡыулығы	ҡалҡыулыҡ
ҡалҡыулығы	ҡалҡыулығы
ҡәнәғәтләндереү	ҡәнәғәтләндер
ашырыла	ашырыл
ашырыла	ашырыл
ашырыла	ашырыла
ашырыла	ашырыл
ашырыла	ашырыл
фасадтың	фасад
ҡиәфәтен	ҡиәфәт
отставкаға	отставка
таный	таны
таный	таны
ҡушҡан	ҡуш
ҡушҡан	ҡуш
ҡушҡан	ҡуш
һаҡсыл	һаҡсыл
яуызлыҡ	яуызлыҡ
иретеү	ирет
туйы	туй
политик	политик
элементар	элементар
индуизм	индуизм
һандан	һан
күренешендә	күренеш
төбәгендә	төбәк
ысулдар	ысул
ижтимағи	ижтимағи
табышты	табыш
табышты	тап
армияның	армия
туҡтатыу	туҡтат
фатирҙар	фатир
үлән	үлән
инфраструктураһы	инфраструктура
мәҙрәсәһенә	мәҙрәсә
алыштыра	алыштыр
алыштыра	алыштыр
күргәҙмәлә	күргәҙмә
ҡайтып	ҡайт
ҡайтып	ҡайт
ҡайтып	ҡайт
ҡайтып	ҡайт
буддизм	буддизм
ахырҙа	ахыр
ахырҙа	ахырҙа
мәҡәләһендә	мәҡәлә
башҡорто	башҡорт
конкурсында	конкурс
хирургия	хирургия
фашистик	фашистик
тормошто	тормош
реставрация	реставрация
пушкалар	пушка
әҙәпһеҙ	әҙәпһеҙ
быуаһы	быуа
пирамидалар	пирамида
ҡараш	ҡараш
ҡараш	ҡара
пол	пол
визит	визит
экспонат	экспонат
ултырталар	ултырт
тунгус	тунгус
моделе	модел
документтарында	документ
династия	династия
поэманың	поэма
комитет	комитет
тулыһынса	тулыһынса
округының	округ
арттыра	арттыр
арттыра	арттыр
белеп	бел
белеп	бел
айырылған	айырыл
айырылған	айырыл
айырылған	айырыл
айырылған	айырыл
айырылған	айырыл
айырылған	айырыл
ҡулдан	ҡул
мещан	мещан
партияһына	партия
кәңәшмә	кәңәшмә
туҡланыу	туҡлан
туҡланыу	туҡлан
телдең	тел
телдең	тел
үҫеш	үҫеш
ултыртҡан	ултырт
ултыртҡан	ултырт
ултыртҡан	ултырт
торф	торф
еүеш	еүеш
никахта	никах
йылҡы	йылҡы
йырсының	йырсы
башҡортсаға	башҡортса
мәғлүмәттәрҙе	мәғлүмәт
йылдарҙа	йыл
көсәйтә	көсәйт
көсәйтә	көсәйт
әһәмиәте	әһәмиәт
ҡаралған	ҡарал
ҡаралған	ҡарал
ҡаралған	ҡарал
ҡаралған	ҡарал
ҡаралған	ҡарал
ҡаралған	ҡарал
тәҙрәләре	тәҙрә
күбеһенсә	күбеһенсә
һоло	һоло
сәйәхәте	сәйәхәт
тәбиғәт	тәбиғәт
шаран	шаран
шаран	шаран
барабан	барабан
арыҫлан	арыҫлан
яланында	ялан
шиғырҙарында	шиғыр
шиғырҙарында	шиғырҙар
хандары	хан
йылғаһына	йылға
күңелдән	күңел
етмәһә	ет
етмәһә	ет
етмәһә	ет
етмәһә	ет
системаларының	система
система	система
ирешә	иреш
ирешә	иреш
ирешә	иреш
ирешә	иреш
ирешә	иреш
ирешә	иреш
ҡәберлектәр	ҡәберлек
нигеҙләнә	нигеҙлә
нигеҙләнә	нигеҙлә
үтенесен	үтенес
сүс	сүс
көньяғында	көньяҡ
ит	ит
ит	ит
йолаларын	йола
тырышлыҡ	тырышлыҡ
тәржемәһендә	тәржемә
төркөмдәренә	төркөм
араны	ара
араны	аран
араны	ара
асыу	ас
асыу	асы
асыу	асыу
боҙлоҡ	боҙлоҡ
ҡиәфәтендә	ҡиәфәт
бәйләүсе	бәйлә
бәйләүсе	бәйләүсе
марш	марш
материалистик	материалистик
хоҡуҡты	хоҡуҡ
рәйестәре	рәйес
һуған	һуған
ромб	ромб
инҡилабы	инҡилап
бөҙрә	бөҙрә
бөҙрә	бөҙрә
арттырып	арттыр
арттырып	арттыр
никель	никель
яугирҙәр	яугир
байрамында	байрам
ептәр	еп
китабын	китаб
китабын	китап
кандидаты	кандидат
яҙмаларында	яҙма
дауыл	дауыл
төҙөкләндереү	төҙөкләндере
төҙөкләндереү	төҙөкләндереү
һүҙҙәрҙең	һүҙ
машиналар	машина
сәбәбе	сәбәп
шәп	шәп
шәп	шәп
мөһим	мөһим
алыҫ	алыҫ
поход	поход
статистик	статистик
берләштереү	берләштер
берләштереү	берләштереү
яңырыу	яңырыу
сығанаҡтарына	сығанаҡ
