үҫемлектәр	үҫемлек
мамық	мамық
календары	календар
календары	календарь
фекерен	фекер
әйт	әйт
әйт	әйт
әйт	әйт
сағылдыра	сағылдыр
сағылдыра	сағылдыр
эҙләнеү	эҙлә
қама	қама
қабатланмаҫ	қабатла
қабатланмаҫ	қабатла
быяла	быяла
араһын	ара
араһын	ара
элгәре	элгәре
элгәре	элгәр
элгәре	элгәре
этнографияһы	этнография
атала	ата
атала	ата
атала	атал
атала	атал
атала	ата
атала	атал
атала	атал
қалдыра	қалдыр
қалдыра	қалдыр
троллейбус	троллейбус
бәхәстәр	бәхәс
күбәләк	күбәләк
вагондар	вагон
ресторан	ресторан
ойошманы	ойошма
тапмай	тап
тапмай	тап
тапмай	тап
тапмай	тап
биләмәһен	билә
биләмәһен	биләмә
мунса	мунса
қабаттан	қабаттан
йән	йән
тауарҙар	тауар
компьютерҙар	компьютер
бөжәктәр	бөжәк
мәжлесе	мәжлес
электроника	электроника
тажик	тажик
ти	ти
ти	ти
ти	ти
хоқуқтарын	хоқуқ
фирқәһе	фирқә
дары	дар
дары	дары
қабул	қабул
персонаж	персонаж
тамғалар	тамғала
тамғалар	тамғала
қыҙҙар	қыҙ
депрессия	депрессия
ысулын	ысул
ел	ел
уйлайҙар	уйла
түбә	түбә
ирле-қатынлы	ирле-қатынлы
пәйғәмбәргә	пәйғәмбәр
ризықты	ризық
консерватив	консерватив
сигнал	сигнал
һалалар	һал
йолаһын	йола
атамаһы	атама
физкультура	физкультура
күрһәтеүсе	күрһәт
бөркөт	бөркөт
фәне	фән
қабатлап	қабатла
қабатлап	қабатла
шайба	шайба
сығыуға	сық
сығыуға	сық
сығыуға	сығыу
диагноз	диагноз
тоҙҙар	тоҙ
берәмек	берәмек
илебеҙҙең	ил
илебеҙҙең	иле
һуҙыла	һуҙ
һуҙыла	һуҙ
әс	әс
әс	әс
һақланыу	һақла
һақланыу	һақлан
һақланыу	һақлан
берләшеү	берләш
берләшеү	берләш
берләшеү	берләшеү
шаһы	шаһ
миграцияһы	миграция
ҙурлығында	ҙурлық
үҫмер	үҫмер
предметтың	предмет
синыфтар	синыф
премияны	премия
марка	марка
қурсақ	қурсақ
телен	тел
телен	тел
күл	күл
категориялар	категория
дәүеренән	дәүер
фин	фин
яһай	яһа
яһай	яһа
қорос	қорос
хоқуғы	хоқуқ
һарайҙың	һарай
әҙәм	әҙәм
теләп	телә
теләп	телә
хатында	хат
грамм	грамм
қушылдығы	қушылдық
сараларҙа	сара
донъяла	донъя
уқый	уқы
уқый	уқы
мәктәптә	мәктәп
аппарат	аппарат
иҫкәрмә	иҫкәрмә
булалар	бул
булалар	бул
көндәрендә	көн
бойҙай	бойҙай
үҙенсәлектәргә	үҙенсәлек
тәрбиәсе	тәрбиәсе
риф	риф
қабырғалары	қабырға
флораһы	флора
нәмәгә	нәмә
магазиндар	магазин
қатмарлырақ	қатмарлы
төр	төр
қауырһын	қауырһын
қарт	қарт
қарт	қарт
осрақтарҙа	осрақ
юлда	юл
юлда	юлда
қоролманың	қоролма
картиналары	картина
мөйөшөндә	мөйөш
артабанғы	артабанғы
православие	православие
экспедицияһында	экспедиция
көньяк	көньяк
табалар	тап
табалар	табала
табалар	табала
комедияһында	комедия
почта	почта
баҫмаһы	баҫма
процесс	процесс
эраның	эра
батшалығының	батшалық
батшалығының	батшалығы
селтәре	селтәр
күрәләр	күр
пункттары	пункт
атамалары	атама
тенниссыһы	тенниссы
пропаганда	пропаганда
хәреф	хәреф
қалыуы	қал
қалыуы	қал
акцияларының	акция
күҙ	күҙ
байлықтар	байлық
япон	япон
судқа	суд
станция	станция
колонияһы	колония
ирәндек	ирәндек
союз	союз
тыныс	тыныс
тыныс	тыныс
ашамлықтар	ашамлықтар
ашамлықтар	ашамлық
документтарҙа	документ
қоролмаларҙы	қоролма
тупланған	тупла
тупланған	туплан
тупланған	туплан
тупланған	тупла
тупланған	туплан
тупланған	туплан
тупланған	тупла
тупланған	туплан
тупланған	туплан
статусына	статус
судына	суд
серб	серб
илдәре	ил
импульс	импульс
үҙидара	үҙидара
комиссариатының	комиссариат
мөфтөй	мөфтөй
уйһыу	уйһыу
һүҙлеге	һүҙлек
грамматик	грамматик
грамматик	грамматик
принц	принц
өлгө	өлгө
кешеләренә	кеше
пенсияға	пенсия
фашизм	фашизм
биттәре	бит
коммерцияға	коммерция
коммерцияға	коммерцияға
миҙгелендә	миҙгел
һүҙ	һүҙ
һүҙ	һүҙ
һүҙ	һүҙ
күргәҙмәгә	күргәҙмә
урынбаҫарҙары	урынбаҫар
башқарыуы	башқар
намаҙ	намаҙ
йырҙы	йыр
тот	тот
қорал	қорал
тренерҙары	тренер
исемдәре	исем
команда	команда
күскән	күс
күскән	күс
күскән	күс
күскән	күс
күскән	күс
күскән	күс
яртыһында	ярты
чех	чех
эре	эре
пьесалар	пьеса
уртақ	уртақ
грузин	грузин
сценарийҙар	сценарий
аналитик	аналитик
проблема	проблема
ханлығында	ханлық
баҫма	баҫма
баҫма	баҫ
баҫма	баҫ
қасаба	қасаба
хоқуқтары	хоқуқ
етәкселегендә	етәкселек
етәкселегендә	етәкселегендә
бригадаһына	бригада
умыртқа	умыртқа
сәхнәһендә	сәхнә
алыштар	алышта
алыштар	алышта
өҫтән	өҫ
өҫтән	өҫтән
хат	хат
шайтан	шайтан
шайтан	шайтан
шайтан	шайтан
пассажир	пассажир
вокзалы	вокзал
шарты	шарт
сәләмәтлеге	сәләмәтлек
һалына	һал
һалына	һал
һалына	һал
бензин	бензин
уратылған	урат
уратылған	урат
уратылған	урат
илселек	илселек
тауыштар	тауыш
аспирантура	аспирантура
тауар	тауар
реконструкциялана	реконструкцияла
реконструкциялана	реконструкцияла
етеҙ	етеҙ
етеҙ	етеҙ
етеҙ	етеҙ
етеҙ	етеҙ
президент	президент
баҫылып	баҫыл
баҫылып	баҫыл
баҫылып	баҫыл
баҫылып	баҫыл
мобилизация	мобилизация
